20180119,190000,15106,5,Sell,0,1949909261
20180119,190000,15104,5,Sell,0,1949909262
20180119,190000,15104,10,Sell,0,1949909268
20180119,190000,15104,12,Sell,0,1949909269
20180119,190000,15104,1,Sell,0,1949909270
20180119,190001,15142,4,Sell,0,1949909334
20180119,190001,15142,1,Sell,0,1949909359
20180119,190001,15147,2,Sell,0,1949909360
20180119,190001,15147,1,Sell,0,1949909372
20180119,190001,15107,1,Sell,0,1949909687
20180119,190001,15100,25,Sell,0,1949909688
20180119,190001,15100,18,Sell,0,1949909811
20180119,190001,15100,1,Sell,0,1949909817
20180119,190001,15100,1,Sell,0,1949909826
20180119,190001,15100,2,Sell,0,1949909831
20180119,190001,15100,5,Sell,0,1949909850
20180119,190002,15100,1,Sell,0,1949909859
20180119,190002,15100,1,Sell,0,1949909863
20180119,190002,15095,1,Sell,0,1949909909
20180119,190002,15100,6,Sell,0,1949909980
20180119,190002,15098,1,Sell,0,1949910032
20180119,190003,15098,3,Sell,0,1949910121
20180119,190003,15098,2,Sell,0,1949910122
20180119,190003,15098,1,Sell,0,1949910123
20180119,190003,15098,4,Sell,0,1949910124
20180119,190003,15094,1,Sell,0,1949910147
20180119,190003,15092,13,Sell,0,1949910148
20180119,190003,15092,3,Sell,0,1949910149
20180119,190003,15091,10,Sell,0,1949910150
20180119,190003,15094,1,Sell,0,1949910153
20180119,190004,15092,7,Sell,0,1949910245
20180119,190004,15092,1,Sell,0,1949910247
20180119,190005,15100,10,Sell,0,1949910517
20180119,190005,15100,10,Sell,0,1949910539
20180119,190005,15100,2,Sell,0,1949910568
20180119,190006,15100,3,Sell,0,1949910633
20180119,190007,15100,5,Sell,0,1949910665
20180119,190007,15100,5,Sell,0,1949910826
20180119,190007,15100,10,Sell,0,1949910859
20180119,190007,15100,10,Sell,0,1949910860
20180119,190008,15100,2,Sell,0,1949910903
20180119,190008,15100,1,Sell,0,1949910918
20180119,190008,15100,1,Sell,0,1949910919
20180119,190008,15100,6,Sell,0,1949911030
20180119,190008,15094,8,Sell,0,1949911038
20180119,190008,15100,6,Sell,0,1949911042
20180119,190009,15100,35,Sell,0,1949911073
20180119,190009,15105,2,Sell,0,1949911076
20180119,190009,15107,5,Sell,0,1949911081
20180119,190010,15116,2,Sell,0,1949911121
20180119,190010,15123,1,Sell,0,1949911148
20180119,190011,15099,5,Sell,0,1949911173
20180119,190011,15093,4,Sell,0,1949911175
20180119,190011,15114,1,Sell,0,1949911206
20180119,190011,15113,2,Sell,0,1949911219
20180119,190011,15113,1,Sell,0,1949911225
20180119,190011,15113,1,Sell,0,1949911230
20180119,190011,15097,1,Sell,0,1949911174
20180119,190015,15113,2,Sell,0,1949911394
20180119,190017,15109,3,Sell,0,1949911465
20180119,190023,15109,3,Sell,0,1949911679
20180119,190023,15109,2,Sell,0,1949911680
20180119,190023,15109,4,Sell,0,1949911707
20180119,190023,15115,1,Sell,0,1949911708
20180119,190028,15104,1,Sell,0,1949911882
20180119,190028,15103,5,Sell,0,1949911883
20180119,190028,15101,1,Sell,0,1949911884
20180119,190028,15098,2,Sell,0,1949911885
20180119,190028,15097,8,Sell,0,1949911886
20180119,190028,15097,1,Sell,0,1949911887
20180119,190037,15120,21,Sell,0,1949912122
20180119,190040,15108,1,Sell,0,1949912213
20180119,190040,15111,22,Sell,0,1949912216
20180119,190040,15115,3,Sell,0,1949912217
20180119,190040,15120,1,Sell,0,1949912218
20180119,190042,15120,1,Sell,0,1949912243
20180119,190044,15109,1,Sell,0,1949912262
20180119,190044,15120,1,Sell,0,1949912267
20180119,190045,15110,1,Sell,0,1949912275
20180119,190048,15120,10,Sell,0,1949912295
20180119,190048,15120,10,Sell,0,1949912296
20180119,190048,15122,20,Sell,0,1949912297
20180119,190049,15127,1,Sell,0,1949912302
20180119,190049,15127,2,Sell,0,1949912323
20180119,190050,15127,2,Sell,0,1949912336
20180119,190059,15115,2,Sell,0,1949912483
20180119,190059,15114,1,Sell,0,1949912484
20180119,190059,15113,3,Sell,0,1949912485
20180119,190059,15113,5,Sell,0,1949912486
20180119,190059,15113,4,Sell,0,1949912487
20180119,190059,15111,3,Sell,0,1949912488
20180119,190059,15109,1,Sell,0,1949912489
20180119,190059,15109,4,Sell,0,1949912490
20180119,190110,15109,24,Sell,0,1949912882
20180119,190115,15118,23,Sell,0,1949913009
20180119,190115,15121,5,Sell,0,1949913011
20180119,190115,15123,5,Sell,0,1949913012
20180119,190115,15118,5,Sell,0,1949913008
20180119,190115,15127,5,Sell,0,1949913014
20180119,190115,15128,6,Sell,0,1949913015
20180119,190115,15129,3,Sell,0,1949913016
20180119,190115,15133,16,Sell,0,1949913017
20180119,190115,15133,12,Sell,0,1949913019
20180119,190115,15134,6,Sell,0,1949913020
20180119,190115,15136,1,Sell,0,1949913021
20180119,190115,15140,10,Sell,0,1949913023
20180119,190116,15137,42,Sell,0,1949913039
20180119,190116,15137,6,Sell,0,1949913040
20180119,190116,15138,1,Sell,0,1949913041
20180119,190116,15138,25,Sell,0,1949913042
20180119,190116,15140,3,Sell,0,1949913043
20180119,190116,15140,5,Sell,0,1949913044
20180119,190116,15142,6,Sell,0,1949913045
20180119,190116,15142,24,Sell,0,1949913046
20180119,190116,15144,5,Sell,0,1949913048
20180119,190116,15142,5,Sell,0,1949913047
20180119,190116,15145,3,Sell,0,1949913050
20180119,190116,15145,3,Sell,0,1949913051
20180119,190116,15146,2,Sell,0,1949913052
20180119,190116,15146,3,Sell,0,1949913053
20180119,190116,15147,14,Sell,0,1949913054
20180119,190116,15145,3,Sell,0,1949913049
20180119,190117,15128,16,Sell,0,1949913158
20180119,190117,15128,21,Sell,0,1949913159
20180119,190117,15128,6,Sell,0,1949913160
20180119,190118,15135,6,Sell,0,1949913254
20180119,190119,15137,3,Sell,0,1949913260
20180119,190119,15137,3,Sell,0,1949913261
20180119,190119,15137,3,Sell,0,1949913262
20180119,190119,15137,1,Sell,0,1949913263
20180119,190131,15139,2,Sell,0,1949913559
20180119,190131,15139,5,Sell,0,1949913560
20180119,190131,15139,3,Sell,0,1949913561
20180119,190135,15131,5,Sell,0,1949913659
20180119,190202,15129,10,Sell,0,1949914027
20180119,190202,15129,11,Sell,0,1949914028
20180119,190206,15126,1,Sell,0,1949914161
20180119,190208,15126,1,Sell,0,1949914181
20180119,190208,15130,1,Sell,0,1949914182
20180119,190217,15130,1,Sell,0,1949914334
20180119,190243,15124,1,Sell,0,1949914824
20180119,190248,15124,1,Sell,0,1949914886
20180119,190248,15127,1,Sell,0,1949914887
20180119,190248,15128,1,Sell,0,1949914888
20180119,190248,15129,1,Sell,0,1949914889
20180119,190253,15126,1,Sell,0,1949914961
20180119,190256,15126,2,Sell,0,1949914983
20180119,190306,15127,5,Sell,0,1949915244
20180119,190306,15127,4,Sell,0,1949915245
20180119,190306,15128,5,Sell,0,1949915246
20180119,190306,15128,8,Sell,0,1949915248
20180119,190306,15127,16,Sell,0,1949915249
20180119,190308,15128,10,Sell,0,1949915264
20180119,190316,15129,1,Sell,0,1949915408
20180119,190316,15129,3,Sell,0,1949915409
20180119,190316,15130,19,Sell,0,1949915410
20180119,190414,15115,1,Sell,0,1949916555
20180119,190414,15115,1,Sell,0,1949916556
20180119,190414,15115,18,Sell,0,1949916557
20180119,190421,15128,1,Sell,0,1949916718
20180119,190421,15129,2,Sell,0,1949916719
20180119,190436,15116,1,Sell,0,1949917146
20180119,190436,15115,1,Sell,0,1949917147
20180119,190458,15121,1,Sell,0,1949917617
20180119,190603,15116,6,Sell,0,1949919692
20180119,190603,15117,1,Sell,0,1949919691
20180119,190603,15116,6,Sell,0,1949919692
20180119,190604,15116,1,Sell,0,1949919708
20180119,190607,15115,1,Sell,0,1949919768
20180119,190607,15115,3,Sell,0,1949919767
20180119,190612,15112,2,Sell,0,1949919836
20180119,190613,15112,6,Sell,0,1949919866
20180119,190638,15112,2,Sell,0,1949920050
20180119,190638,15112,1,Sell,0,1949920051
20180119,190638,15111,1,Sell,0,1949920052
20180119,190638,15110,1,Sell,0,1949920053
20180119,190641,15115,1,Sell,0,1949920065
20180119,190645,15109,1,Sell,0,1949920077
20180119,190650,15109,1,Sell,0,1949920170
20180119,190659,15114,1,Sell,0,1949920334
20180119,190700,15114,1,Sell,0,1949920341
20180119,190703,15110,1,Sell,0,1949920394
20180119,190729,15115,4,Sell,0,1949920609
20180119,190734,15111,2,Sell,0,1949920753
20180119,190734,15110,20,Sell,0,1949920754
20180119,190736,15110,8,Sell,0,1949920796
20180119,190736,15116,4,Sell,0,1949920799
20180119,190736,15116,2,Sell,0,1949920800
20180119,190736,15116,8,Sell,0,1949920798
20180119,190736,15116,2,Sell,0,1949920801
20180119,190736,15116,8,Sell,0,1949920798
20180119,190736,15116,2,Sell,0,1949920801
20180119,190736,15120,2,Sell,0,1949920802
20180119,190736,15116,2,Sell,0,1949920801
20180119,190745,15122,1,Sell,0,1949920966
20180119,190811,15117,2,Sell,0,1949921461
20180119,190811,15116,1,Sell,0,1949921462
20180119,190852,15120,5,Sell,0,1949921941
20180119,190852,15120,1,Sell,0,1949921942
20180119,190914,15124,2,Sell,0,1949922102
20180119,190922,15128,1,Sell,0,1949922230
20180119,190930,15126,3,Sell,0,1949922270
20180119,190944,15124,2,Sell,0,1949922324
20180119,190945,15121,1,Sell,0,1949922329
20180119,190952,15120,2,Sell,0,1949922390
20180119,191010,15124,10,Sell,0,1949922493
20180119,191018,15125,5,Sell,0,1949922562
20180119,191021,15121,5,Sell,0,1949922568
20180119,191021,15121,2,Sell,0,1949922569
20180119,191021,15120,24,Sell,0,1949922570
20180119,191021,15120,2,Sell,0,1949922571
20180119,191021,15120,3,Sell,0,1949922572
20180119,191021,15120,3,Sell,0,1949922573
20180119,191021,15120,3,Sell,0,1949922574
20180119,191021,15120,8,Sell,0,1949922575
20180119,191031,15124,1,Sell,0,1949922718
20180119,191031,15124,2,Sell,0,1949922719
20180119,191101,15128,1,Sell,0,1949922972
20180119,191114,15124,1,Sell,0,1949923032
20180119,191150,15121,1,Sell,0,1949923275
20180119,191150,15121,2,Sell,0,1949923276
20180119,191150,15122,1,Sell,0,1949923295
20180119,191215,15122,1,Sell,0,1949923426
20180119,191258,15119,1,Sell,0,1949923705
20180119,191315,15117,1,Sell,0,1949923803
20180119,191319,15120,1,Sell,0,1949923830
20180119,191420,15117,2,Sell,0,1949924070
20180119,191433,15117,3,Sell,0,1949924550
20180119,191433,15116,3,Sell,0,1949924551
20180119,191435,15117,1,Sell,0,1949924579
20180119,191437,15117,1,Sell,0,1949924593
20180119,191439,15117,1,Sell,0,1949924601
20180119,191443,15117,2,Sell,0,1949924651
20180119,191443,15116,10,Sell,0,1949924652
20180119,191458,15118,5,Sell,0,1949924805
20180119,191502,15124,1,Sell,0,1949925002
20180119,191502,15118,4,Sell,0,1949925003
20180119,191503,15116,6,Sell,0,1949925005
20180119,191509,15124,2,Sell,0,1949925195
20180119,191509,15124,2,Sell,0,1949925196
20180119,191511,15127,1,Sell,0,1949925200
20180119,191511,15127,7,Sell,0,1949925201
20180119,191511,15128,2,Sell,0,1949925202
20180119,191511,15128,1,Sell,0,1949925203
20180119,191511,15126,1,Sell,0,1949925205
20180119,191511,15129,1,Sell,0,1949925206
20180119,191511,15129,1,Sell,0,1949925207
20180119,191511,15130,3,Sell,0,1949925208
20180119,191511,15131,1,Sell,0,1949925209
20180119,191511,15131,5,Sell,0,1949925210
20180119,191511,15131,2,Sell,0,1949925211
20180119,191512,15130,9,Sell,0,1949925213
20180119,191512,15132,2,Sell,0,1949925214
20180119,191512,15132,2,Sell,0,1949925215
20180119,191512,15132,3,Sell,0,1949925224
20180119,191512,15133,1,Sell,0,1949925225
20180119,191512,15135,5,Sell,0,1949925226
20180119,191512,15135,1,Sell,0,1949925227
20180119,191512,15135,3,Sell,0,1949925228
20180119,191513,15134,3,Sell,0,1949925230
